14836,"52707","52707009","5270700903490","AVENIDA 6TA N","AVENIDA 6TA S",-93.902610,16.237070
12507,"52707","52707009","5270700903391","CENTRAL N","CENTRAL S",-93.900020,16.235260
12508,"52707","52707009","5270700903391","CENTRAL S","CENTRAL N",-93.900020,16.235260
14082,"52707","52707009","5270700903454","AVENIDA 13VA O","",-93.905710,16.229210
14758,"52707","52707009","5270700903488","AVENIDA 13VA O","",-93.905710,16.229210
13982,"52707","52707009","5270700903454","","AVENIDA 13VA O",-93.905710,16.229210
14703,"52707","52707009","5270700903488","","AVENIDA 13VA O",-93.905710,16.229210
13776,"52707","52707009","5270700903429","AVENIDA 11VA S","AVENIDA 9NA N",-93.895870,16.231830
13062,"52707","52707009","5270700903396","AVENIDA 11VA S","AVENIDA 9NA N",-93.895870,16.231830
13703,"52707","52707009","5270700903429","AVENIDA 9NA N","AVENIDA 11VA S",-93.895870,16.231830
13063,"52707","52707009","5270700903396","AVENIDA 9NA N","AVENIDA 11VA S",-93.895870,16.231830
15518,"52707","52707009","5270700903527","5TA AV NORTE O","",-94.064610,16.178890
15519,"52707","52707009","5270700903527","","5TA AV NORTE O",-94.064610,16.178890
15520,"52707","52707009","5270700903527","","4TA AV PONIENTE S",-94.071800,16.170740
15521,"52707","52707009","5270700903527","4TA AV PONIENTE S","",-94.071800,16.170740
14504,"52707","52707009","5270700903464","CAMINO A VIDAL MART�NEZ","",-93.920900,16.245720
14505,"52707","52707009","5270700903464","","CAMINO A VIDAL MART�NEZ",-93.920900,16.245720
12509,"52707","52707009","5270700903391","CALLEJ�N FERROCARRIL","AVENIDA 5TA S",-93.897530,16.233520
13064,"52707","52707009","5270700903396","CALLEJ�N FERROCARRIL","AVENIDA 5TA S",-93.897530,16.233520
12510,"52707","52707009","5270700903391","AVENIDA 5TA S","CALLEJ�N FERROCARRIL",-93.897530,16.233520
13065,"52707","52707009","5270700903396","AVENIDA 5TA S","CALLEJ�N FERROCARRIL",-93.897530,16.233520
15522,"52707","52707009","5270700903527","CENTRAL N","CARRETERA EL PARA�SO-EMILIANO ZAPATA",-94.060450,16.179060
15523,"52707","52707009","5270700903527","CARRETERA EL PARA�SO-EMILIANO ZAPATA","CENTRAL N",-94.060450,16.179060
13233,"52707","52707009","5270700903398","AVENIDA CONASUPO","CAMINO A 5 DE MAYO",-93.889460,16.216370
13181,"52707","52707009","5270700903398","CAMINO A 5 DE MAYO","AVENIDA CONASUPO",-93.889460,16.216370
13016,"52707","52707009","5270700903394","CAMINO A LA BONDAD","",-93.882870,16.246620
12900,"52707","52707009","5270700903394","","CAMINO A LA BONDAD",-93.882870,16.246620
15524,"52707","52707009","5270700903527","2DA AV NORTE O","",-94.068940,16.178790
15525,"52707","52707009","5270700903527","","2DA AV NORTE O",-94.068940,16.178790
13419,"52707","52707009","5270700903424","CALLE 22A S","",-93.910070,16.241810
14831,"52707","52707009","5270700903489","CALLE 22A S","",-93.910070,16.241810
13381,"52707","52707009","5270700903424","","CALLE 22A S",-93.910070,16.241810
14759,"52707","52707009","5270700903489","","CALLE 22A S",-93.910070,16.241810
15385,"52707","52707009","5270700903524","CAMINO A PIEDRA DE CAL","JOS� CASTILLO TIELMANS",-93.869140,16.237850
15299,"52707","52707009","5270700903524","JOS� CASTILLO TIELMANS","CAMINO A PIEDRA DE CAL",-93.869140,16.237850
14201,"52707","52707009","5270700903456","CARRETERA LAS CRUCES-ARRIAGA","FRANCISCO SARABIA",-93.885890,16.249920
12901,"52707","52707009","5270700903394","CARRETERA LAS CRUCES-ARRIAGA","FRANCISCO SARABIA",-93.885890,16.249920
14098,"52707","52707009","5270700903456","FRANCISCO SARABIA","CARRETERA LAS CRUCES-ARRIAGA",-93.885890,16.249920
12902,"52707","52707009","5270700903394","FRANCISCO SARABIA","CARRETERA LAS CRUCES-ARRIAGA",-93.885890,16.249920
13702,"52707","52707009","5270700903428","CALLE 15A E","CAMINO A PUNTA FLOR",-93.903920,16.225120
13704,"52707","52707009","5270700903429","CALLE 15A E","CAMINO A PUNTA FLOR",-93.903920,16.225120
13607,"52707","52707009","5270700903428","CAMINO A PUNTA FLOR","CALLE 15A E",-93.903920,16.225120
13705,"52707","52707009","5270700903429","CAMINO A PUNTA FLOR","CALLE 15A E",-93.903920,16.225120
14343,"52707","52707009","5270700903458","AVENIDA 5TA S","19VA AV SUR E",-93.904570,16.224960
13608,"52707","52707009","5270700903428","AVENIDA 5TA S","19VA AV SUR E",-93.904570,16.224960
14217,"52707","52707009","5270700903458","19VA AV SUR E","AVENIDA 5TA S",-93.904570,16.224960
13609,"52707","52707009","5270700903428","19VA AV SUR E","AVENIDA 5TA S",-93.904570,16.224960
12903,"52707","52707009","5270700903394","CALLEJ�N GIRASOL","",-93.883810,16.242560
12904,"52707","52707009","5270700903394","","CALLEJ�N GIRASOL",-93.883810,16.242560
12905,"52707","52707009","5270700903394","","CALLEJ�N PRIMAVERA",-93.883400,16.242230
12906,"52707","52707009","5270700903394","CALLEJ�N PRIMAVERA","",-93.883400,16.242230
14400,"52707","52707009","5270700903460","","5 DE MAYO",-93.880490,16.244270
14369,"52707","52707009","5270700903460","5 DE MAYO","",-93.880490,16.244270
14370,"52707","52707009","5270700903460","","5 DE MAYO",-93.880080,16.244150
14371,"52707","52707009","5270700903460","5 DE MAYO","",-93.880080,16.244150
16468,"52707","52707010","5270701003557","BENITO JU�REZ","",-92.156960,15.454890
16383,"52707","52707010","5270701003557","","BENITO JU�REZ",-92.156960,15.454890
16384,"52707","52707010","5270701003557","CAMINO A EL PORVENIR","LAS FLORES-BEJUCAL DE OCAMPO",-92.162220,15.453870
16385,"52707","52707010","5270701003557","LAS FLORES-BEJUCAL DE OCAMPO","CAMINO A EL PORVENIR",-92.162220,15.453870
16386,"52707","52707010","5270701003557","CAMINO A EL PINO","JOS� MAR�A MORELOS",-92.161850,15.455730
16387,"52707","52707010","5270701003557","JOS� MAR�A MORELOS","CAMINO A EL PINO",-92.161850,15.455730
17040,"52707","52707011","5270701103615","1RA CALLE SUR O","4TA AV PONIENTE S",-92.247840,15.582450
16861,"52707","52707011","5270701103615","4TA AV PONIENTE S","1RA CALLE SUR O",-92.247840,15.582450
16862,"52707","52707011","5270701103615","2DA AV PONIENTE S","3RA CALLE SUR O",-92.246930,15.581640
16863,"52707","52707011","5270701103615","3RA CALLE SUR O","2DA AV PONIENTE S",-92.246930,15.581640
16864,"52707","52707011","5270701103615","CALLE NORTE O","6TA AV PONIENTE N",-92.248750,15.583260
16865,"52707","52707011","5270701103615","6TA AV PONIENTE N","CALLE NORTE O",-92.248750,15.583260
16866,"52707","52707011","5270701103615","2DA CALLE NORTE O","8VA AV PONIENTE N",-92.249650,15.584040
16867,"52707","52707011","5270701103615","8VA AV PONIENTE N","2DA CALLE NORTE O",-92.249650,15.584040
16868,"52707","52707011","5270701103615","2DA AV PONIENTE N","10MA CALLE NORTE O",-92.247210,15.587560
16869,"52707","52707011","5270701103615","10MA CALLE NORTE O","2DA AV PONIENTE N",-92.247210,15.587560
16870,"52707","52707011","5270701103615","10MA CALLE NORTE O","4TA AV PONIENTE N",-92.247700,15.587570
16871,"52707","52707011","5270701103615","4TA AV PONIENTE N","10MA CALLE NORTE O",-92.247700,15.587570
16872,"52707","52707011","5270701103615","AVENIDA CENTRAL N","4TA CALLE NORTE E",-92.245360,15.584840
16873,"52707","52707011","5270701103615","4TA CALLE NORTE E","AVENIDA CENTRAL N",-92.245360,15.584840
16874,"52707","52707011","5270701103615","5TA CALLE SUR E","CARRETERA A BELLAVISTA",-92.242830,15.580820
16875,"52707","52707011","5270701103615","CARRETERA A BELLAVISTA","5TA CALLE SUR E",-92.242830,15.580820
18637,"52707","52707012","5270701203698","AVENIDA 11VA SUR E","CALLE 9NA ORIENTE S",-93.265570,16.788880
18348,"52707","52707012","5270701203698","CALLE 9NA ORIENTE S","AVENIDA 11VA SUR E",-93.265570,16.788880
19302,"52707","52707012","5270701203704","AVENIDA 13VA NORTE O","AVENIDA CENTRAL N",-93.270740,16.810710
19033,"52707","52707012","5270701203704","AVENIDA CENTRAL N","AVENIDA 13VA NORTE O",-93.270740,16.810710
18349,"52707","52707012","5270701203698","13VA AVENIDA SUR E","CALLE 6TA ORIENTE S",-93.268380,16.787560
18350,"52707","52707012","5270701203698","CALLE 6TA ORIENTE S","13VA AVENIDA SUR E",-93.268380,16.787560
18351,"52707","52707012","5270701203698","CALLE 1RA ORIENTE S","",-93.272970,16.786410
18352,"52707","52707012","5270701203698","","CALLE 1RA ORIENTE S",-93.272970,16.786410
19034,"52707","52707012","5270701203704","AVENIDA 10MA NORTE E","",-93.270660,16.808200
19035,"52707","52707012","5270701203704","","AVENIDA 10MA NORTE E",-93.270660,16.808200
19473,"52707","52707012","5270701203730","PANAMERICANA","CARRETERA TUXTLA GUTI�RREZ BERRIOZ�BAL",-93.253470,16.801180
19362,"52707","52707012","5270701203730","CARRETERA TUXTLA GUTI�RREZ BERRIOZ�BAL","PANAMERICANA",-93.253470,16.801180
18353,"52707","52707012","5270701203698","CALLE 9NA ORIENTE S","AVENIDA 9NA SUR E",-93.265370,16.790630
18354,"52707","52707012","5270701203698","AVENIDA 9NA SUR E","CALLE 9NA ORIENTE S",-93.265370,16.790630
